UUID_FAMILY;ORIGGPCD;ORIGGPFR;UUID_INGREDIENT;ORIGFDCD;UUID_CONTENT;LANG;ORIGFDNM;Energie, Règlement UE N° 1169/2011 (kJ/100g);Energie, Règlement UE N° 1169/2011 (kcal/100g);Energie, N x facteur Jones, avec fibres  (kJ/100g);Energie, N x facteur Jones, avec fibres  (kcal/100g);Eau (g/100g);Protéines (g/100g);Protéines brutes, N x 6.25 (g/100g);Glucides (g/100g);Lipides (g/100g);Sucres (g/100g);Amidon (g/100g);Fibres alimentaires (g/100g);Polyols totaux (g/100g);Cendres (g/100g);Alcool (g/100g);Acides organiques (g/100g);AG saturés (g/100g);AG monoinsaturés (g/100g);AG polyinsaturés (g/100g);AG 4:0, butyrique (g/100g);AG 6:0, caproïque (g/100g);AG 8:0, caprylique (g/100g);AG 10:0, caprique (g/100g);AG 12:0, laurique (g/100g);AG 14:0, myristique (g/100g);AG 16:0, palmitique (g/100g);AG 18:0, stéarique (g/100g);AG 18:1 9c (n-9), oléique (g/100g);AG 18:2 9c,12c (n-6), linoléique (g/100g);AG 18:3 c9,c12,c15 (n-3), alpha-linolénique (g/100g);AG 20:4 5c,8c,11c,14c (n-6), arachidonique (g/100g);AG 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g);AG 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g);Cholestérol (mg/100g);Sel chlorure de sodium (g/100g);Calcium (mg/100g);Chlorure (mg/100g);Cuivre (mg/100g);Fer (mg/100g);Iode (µg/100g);Magnésium (mg/100g);Manganèse (mg/100g);Phosphore (mg/100g);Potassium (mg/100g);Sélénium (µg/100g);Sodium (mg/100g);Zinc (mg/100g);Rétinol (µg/100g);Beta-Carotène (µg/100g);Vitamine D (µg/100g);Vitamine E (mg/100g);Vitamine K1 (µg/100g);Vitamine K2 (µg/100g);Vitamine C (mg/100g);Vitamine B1 ou Thiamine (mg/100g);Vitamine B2 ou Riboflavine (mg/100g);Vitamine B3 ou PP ou Niacine (mg/100g);Vitamine B5 ou Acide pantothénique (mg/100g);Vitamine B6 (mg/100g);Vitamine B9 ou Folates totaux (µg/100g);Vitamine B12 (µg/100g)
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;5B0D3AAD-9982-4A1F-8143-2927AFB4DF4C;12725;C9E03B99-9744-4212-B005-890B4EDA9F73;fr_FR;Salers;1600;385;1610;387;                39.1;                27.6;27;traces;                30.7;0;-;0;0;                2.18;0;-;-;                4.73;                0.56;                1.18;                0.75;                0.48;                1.02;                1.19;-;                 7.2;                2.34;                4.73;                0.33;                 0.2;               0.017;               0.016;              0.0038;-;                2.18;-;-;-;-;-;-;-;-;-;-;800;-;-;-;-;                 0.2;-;-;-;-;-;-;-;-;-;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;8BAB7E83-C338-4121-9A7A-8AB85068ECBB;12726;3878699D-028E-4320-A8AC-485B1EDB9F5A;fr_FR;Cheddar;1650;399;1660;401;                37.1;24;                23.6;traces;                33.8;0;0;0;0;                3.71;0;-;                19.5;                8.67;                1.38;                0.68;                0.57;                0.36;                0.86;                 1.1;                3.33;                8.25;                3.55;                6.54;                0.55;                0.18;                0.03;                0.01;0;102;                1.61;675;1030;               0.056;                0.16;36;27;               0.033;473;76;                11.1;644;                3.43;256;85;                 0.6;                0.78;                2.95;-;0;               0.027;                0.43;               0.039;                0.48;               0.049;26;                0.88
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;A6B6C2BE-6193-44E3-8604-3D1BAD5B778D;12729;3D63D96C-0821-455F-B441-AE982703ECD5;fr_FR;Edam;1400;338;1410;340;                41.1;                25.4;                24.9;traces;                26.5;< 0.25;-;0;0;                4.29;0;-;                17.3;                6.73;                0.64;1;                0.46;                 0.3;                0.66;                0.74;                 2.9;                7.67;                2.98;                4.75;                0.25;                0.13;0;0;0;90;                2.22;802;-;               0.056;                0.12;37;                41.2;               0.018;497;106;< 10;890;                3.09;229;11;                 0.5;                0.24;                2.11;                47.5;0;               0.037;                0.39;               0.082;                0.28;               0.076;16;                1.54
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;3FCDB8C7-379E-45F3-BCFF-180BF379A2EE;12735;B62136F9-7E8D-4990-A9C3-17205B8F322B;fr_FR;Mimolette jeune;1380;331;1390;333;                40.1;                28.9;                28.3;traces;                24.2;0;-;0;0;                 4.8;0;-;                17.4;                 6.1;                 0.6;                0.71;                 0.5;                0.32;                0.75;                0.91;                2.72;                 7.3;                2.22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;2D2C6C0D-24F9-4417-914B-0BE541DFA932;12736;62BDD640-235F-4B28-AEE2-92AC01E0B55B;fr_FR;Gouda;1550;374;1560;376;                38.4;                23.2;                22.8;traces;                31.5;< 0.25;0;0;0;                4.04;0;-;                19.9;                7.37;                 0.7;                0.89;                0.58;                0.39;                0.89;                1.09;                2.95;                 7.1;                3.05;                5.19;                0.34;                0.15;-;0;0;103;                1.77;728;1440;               0.036;                0.22;28;                29.5;< 0.1;543;118;                9.02;753;                 3.9;177;                32.3;                 0.5;                0.24;                 2.3;-;0;                0.03;                0.33;               0.063;                0.34;                0.08;21;                1.54
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;727F08F4-913C-4F9E-B5FB-79EFE97CDC16;12737;592AC2E3-6BE7-4473-BA63-0807E576F34E;fr_FR;Mimolette demi-vieille;1520;365;1530;368;                34.3;                31.5;                30.8;traces;                26.9;0;-;0;0;                5.16;0;-;                18.1;                7.64;                0.89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;9F414D49-0985-4F3F-ACE4-5BC8CC3D2B30;12738;64949AD7-FE91-4F99-823E-5C82D64E6E54;fr_FR;Mimolette vieille;1610;386;1620;389;32;                33.2;                32.5;traces;                28.5;< 0.5;-;0;0;                5.62;0;-;                19.7;                6.76;                0.74;-;-;-;                0.86;-;-;-;-;-;-;-;-;-;-;97;                2.31;905;-;-;                0.11;-;-;-;501;-;-;1080;-;235;-;-;0;-;-;-;-;-;-;-;-;-;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;B6E028A2-8512-45CB-B3A8-EA114FFFE912;12740;A5E59522-4D6A-4B00-891C-4ADEB7DAA3C3;fr_FR;Mimolette, sans précision;1280;308;1290;310;                45.5;                24.9;                24.4;traces;                23.4;< 0.17;0;0;0;5;0;-;                16.8;                5.66;                0.58;-;-;-;                0.74;-;-;-;-;-;-;-;-;-;-;67;                2.84;816;1730;                0.07;< 1;< 10;                37.1;                0.03;514;103;                 4.9;1140;                 3.1;120;112;< 0.2;                 0.3;-;-;0;                0.03;                0.33;                 0.1;                0.32;< 0.05;                18.4;                0.57
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;A1CB1A7B-74C6-443B-B73D-626CF8D6BB7F;12741;39302128-6941-4DBD-996A-1B0994A16C48;fr_FR;Fromage à pâte ferme environ 27% MG type Maasdam;1420;343;1430;345;                41.5;                26.3;                25.8;traces;                26.6;0;0;0;0;                3.65;0;-;                16.5;                7.71;                1.12;                0.82;                0.43;                 0.3;                0.73;                0.96;                2.78;                7.24;                2.68;                5.65;                0.39;                0.15;-;-;-;97;                0.98;771;607;< 0.1;                0.12;20;34;< 0.1;519;81;8;393;                3.06;240;100;                 0.2;                 0.5;-;-;0;                0.04;                0.28;                 0.1;                 0.3;                0.07;20;                 1.9
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;3322AB09-3EC4-4700-A238-40F1F61AF9F2;12742;371A8AF3-989E-4134-92A0-FB03FE827338;fr_FR;Mimolette extra-vieille;1610;387;1620;389;31;                33.9;                33.2;traces;                28.2;0;-;0;0;                5.38;0;-;                19.3;                7.95;                0.89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;58DAB049-A429-4F02-A3DA-41ECD37D20A3;12743;53A5A6FA-41CC-41AE-82E3-EFEA8E26E74D;fr_FR;Morbier;1470;354;1470;355;                43.6;                22.5;22;traces;                29.5;traces;-;0;0;4;0;-;                20.5;                8.12;                 0.9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;                 1.6;638;-;                0.06;-;20;30;                0.04;520;100;8;638;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;197E565C-2407-48FE-B0E8-5318C9437FE9;12747;5EBBB6F6-4440-4CEF-BA8B-5BF845AFF693;fr_FR;Fromage de brebis des Pyrénées;1640;397;1650;399;                36.9;                24.1;                23.6;traces;                33.6;0;-;0;0;                3.74;0;-;                20.7;                10.9;                1.09;                0.95;                0.68;                0.75;                2.44;                1.26;                3.49;                7.64;                3.11;                7.16;                0.56;                0.22;-;-;-;95;                1.62;750;                 1.5;< 0.1;                 0.3;124;                35.9;< 0.1;505;                71.9;                19.9;648;                 2.4;250;100;                1.08;                0.67;-;-;-;               0.032;                0.49;                0.19;< 0.16;               0.064;                26.8;                0.73
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;B0411D21-CAF8-4D4A-8CBA-DE7D363D88D7;12748;62F05F6D-C49F-480E-9D5D-CF44CC73D571;fr_FR;Saint-Nectaire, laitier;1380;332;1390;334;-;                22.8;                22.3;traces;27;< 0.5;-;0;0;                1.78;0;-;                17.8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;                1.78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;E8C38907-2B72-4249-9DD8-3366C197DC2F;12749;E88204A3-AC0F-4D0A-AAB5-13C226887C1C;fr_FR;Raclette (fromage);1430;345;1440;347;44;                24.6;                24.1;traces;                27.6;0;-;0;0;                3.65;0;                0.11;                19.2;                5.98;                0.85;                1.15;                0.51;                0.34;                0.79;                1.04;                3.33;                9.04;                2.34;                5.14;                0.28;               0.082;-;               0.012;-;                99.6;                1.59;630;668;                0.06;-;20;                24.5;< 0.1;460;                75.9;8;636;3;183;-;-;                0.51;-;-;-;-;-;-;-;-;51;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;8161F4E8-B701-4024-B76E-4B6131620980;12751;0790D924-42CF-4B76-9B00-191CA1E0ADCB;fr_FR;Saint-Nectaire, fermier;1470;355;1480;357;-;                22.3;                21.8;traces;                29.8;< 0.5;-;0;0;                1.09;0;-;                19.8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;                1.09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;B66DCB71-BA8D-429E-A1E1-D2094403F32D;12752;425C88F3-7E71-4057-983E-25520B004560;fr_FR;Saint-Nectaire, sans précision;1410;341;1420;342;                44.6;                23.4;23;traces;                27.6;< 0.5;-;0;0;                3.17;0;-;                18.8;                 6.4;                0.74;                0.84;                0.43;                 0.3;                0.71;                0.84;                2.67;                6.16;                2.72;                 5.7;                0.41;                0.23;-;-;-;93;                1.43;584;-;               0.067;                0.22;30;24;               0.035;227;                83.8;                5.11;663;                2.83;-;-;-;-;-;-;-;-;                0.42;-;-;-;-;                1.03
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;0AF94BF1-CEB2-4188-8218-4152F54A1C9F;12755;A99D7326-58D8-4011-8A3C-E7B594D122E3;fr_FR;Saint-Paulin (fromage à pâte pressée non cuite demi-ferme);1240;299;1250;301;                46.3;                22.2;                21.8;traces;                23.6;< 0.25;-;0;0;                3.58;0;-;                16.7;                5.94;                 0.7;                0.67;                0.56;                0.36;                 0.7;                0.83;                2.57;                 7.2;                2.52;                3.71;                0.45;               0.091;-;              0.0074;-;100;                 1.8;710;-;               0.086;                0.17;                16.9;                26.8;               0.059;510;                71.4;8;711;4;258;-;                 0.3;                0.78;0;-;-;                0.05;                0.33;                 0.1;                0.34;                0.09;60;                1.38
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;5CEBD4F8-3B5C-42EE-BBB4-97E3BBA0515D;12758;1C2D2AC1-1247-4F46-B304-812EC4C37640;fr_FR;Tomme ou tome;1480;356;1490;358;                41.8;                23.9;                23.4;traces;                29.2;< 0.25;-;0;0;                3.82;0;-;                20.4;                6.48;                0.72;                0.73;                 0.5;                0.33;                0.87;                0.95;                3.02;                7.68;                2.27;                4.55;                 0.4;                0.14;-;               0.012;-;-;                1.74;953;-;                0.11;-;20;                33.8;               0.022;478;130;                3.73;697;                4.36;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77C4158A-684D-4197-91D7-3F19C2209C58;06.5;Fromages affinés à pâte ferme;56BE043B-8201-4314-936D-A7A90270C02D;12759;14D17E9B-5A75-4D0F-B73F-FC1B1F213A92;fr_FR;Tomme ou tome de montagne ou de Savoie;1510;364;1520;366;                41.8;                23.4;                22.9;traces;                30.2;< 0.5;-;0;0;                3.57;0;-;                19.5;                 7.2;                1.03;                1.09;-;-;                0.48;                0.84;                4.07;                10.6;                2.46;                5.14;                0.47;                0.23;               0.033;0;               0.028;104;                1.61;626;-;                0.05;                 0.2;20;                24.9;                0.02;460;90;5;666;                 3.3;160;110;-;-;-;-;-;-;-;-;-;-;                26.9;-
